dont_skip_probab;entry_test_price;prediction;test_price;timeStamp;volume
0.2199999988079071;4031.9;4020.10009765625;4035.5;1553181000;71.38
0.1289999932050705;4035.5;4027.6298828125;4030.0;1553184000;5.34
0.1459999978542328;4030.0;4031.6201171875;4032.8;1553187000;23.05
0.15700000524520874;4032.8;4035.739990234375;4036.2;1553190000;23.44
0.07500000298023224;4036.2;4036.139892578125;4043.1;1553193000;4.6
0.18400000035762787;4043.1;4039.389892578125;4041.15;1553196000;52.38
0.12200000137090683;4041.15;4043.2900390625;4043.5;1553199000;12.27
0.07999999821186066;4043.5;4042.85009765625;4047.88;1553202000;6.47
0.07599999755620956;4047.88;4047.919921875;4056.0;1553205000;0.51
0.11100000143051147;4056.0;4058.81005859375;4047.35;1553208000;6.54
0.09000000357627869;4047.35;4043.260009765625;4043.4;1553211000;0.59
0.10499999672174454;4043.4;4042.989990234375;4047.5;1553214000;20.16
0.08699999749660492;4047.5;4049.1298828125;4048.3;1553217000;0.98
0.07100000232458115;4048.3;4047.889892578125;4049.38;1553220000;0.58
0.07999999821186066;4049.38;4049.929931640625;4048.4;1553223000;0.88
0.0729999989271164;4048.4;4047.889892578125;4042.7;1553226000;1.85
0.09399999678134918;4042.7;4042.25;4042.9;1553229000;14.67
0.09099999815225601;4042.9;4041.360107421875;4043.5;1553232000;9.75
0.07699999958276749;4043.5;4043.56005859375;4043.7;1553235000;1.19
0.08299999684095383;4043.7;4043.31005859375;4035.2;1553238000;8.91
0.0949999988079071;4035.2;4035.89990234375;4047.08;1553241000;7.31
0.09000000357627869;4047.08;4045.909912109375;4048.5;1553244000;10.4
0.11400000005960464;4048.5;4053.1201171875;4048.2;1553247000;0.91
0.07900000363588333;4048.2;4046.340087890625;4044.4;1553250000;1.79
0.09799999743700027;4044.4;4046.43994140625;4048.0;1553253000;4.27
0.12700000405311584;4048.0;4047.77001953125;4060.3;1553256000;29.74
0.22300000488758087;4060.3;4052.159912109375;4062.3;1553259000;109.28
0.2160000056028366;4062.3;4070.31005859375;4061.0;1553262000;32.93
0.09099999815225601;4061.0;4057.929931640625;4059.2;1553265000;4.72
0.08799999952316284;4059.2;4060.699951171875;4044.7;1553268000;1.95
0.07699999958276749;4044.7;4044.9599609375;4060.7;1553271000;0.21
0.1889999955892563;4060.7;4053.169921875;4064.55;1553274000;37.67
0.10300000011920929;4064.55;4062.719970703125;4059.2;1553277000;14.41
0.10000000149011612;4059.2;4062.070068359375;4061.27;1553280000;2.36
0.08500000089406967;4061.27;4058.419921875;4052.5;1553283000;1.81
0.11900000274181366;4052.5;4057.7099609375;4049.7;1553286000;0.25
0.11999999731779099;4049.7;4042.7900390625;4052.5;1553289000;5.46
0.07199999690055847;4052.5;4052.02001953125;4050.0;1553292000;0.9
0.07999999821186066;4050.0;4047.510009765625;4048.88;1553295000;0.11
0.08299999684095383;4048.88;4049.419921875;4046.16;1553298000;2.84
